product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/campus-noor-plus-running-shoes-women/p/itmb1b85f2152f3f?pid=SHOFVXCUA3U2GHYA&lid=LSTSHOFVXCUA3U2GHYANRNYST&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_136&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOFVXCUA3U2GHYA.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,NOOR PLUS Running Shoes For Women,CAMPUS,856,0.22,4.3,11620
https://www.flipkart.com/campus-running-training-sports-shoes-women-lightweight-comfortable-running/p/itm9f5be9cb395da?pid=SHOGUE9DTPF7UXUR&lid=LSTSHOGUE9DTPF7UXUR8B9OSB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_139&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOGUE9DTPF7UXUR.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,"| Running, Training, Sports Shoes for Women | Lightweight Comfortable Running Shoes For Women",CAMPUS,1085,0.45,4.1,535
https://www.flipkart.com/puma-softride-enzo-evo-slip-on-running-shoes-women/p/itm6a6f7107f8124?pid=SHOHFZKVHEHGNRZY&lid=LSTSHOHFZKVHEHGNRZYVJDENQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_140&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOHFZKVHEHGNRZY.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,Softride Enzo Evo Slip-On Running Shoes For Women,PUMA,2834,0.56,4.5,56
https://www.flipkart.com/campus-dorsy-running-shoes-women/p/itm7c26407feb7c9?pid=SHOH2HHEJ6ZXE2JS&lid=LSTSHOH2HHEJ6ZXE2JSQPWLEP&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_144&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOH2HHEJ6ZXE2JS.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,DORSY Running Shoes For Women,CAMPUS,899,0.52,4.3,127
https://www.flipkart.com/birde-combo-pack-2-premium-sports-shoes-running-women/p/itm983d61edf4272?pid=SHOGRMHYPPCBFTZY&lid=LSTSHOGRMHYPPCBFTZYMQ1IHR&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_145&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOGRMHYPPCBFTZY.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,Combo Pack of 2 Premium Sports Shoes Running Shoes For Women,Birde,604,0.69,4,3058
https://www.flipkart.com/abros-vivi-running-shoes-women/p/itm298fa1f57daae?pid=SHOHF9J9YBHK8FSR&lid=LSTSHOHF9J9YBHK8FSRKHUU1E&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_146&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOHF9J9YBHK8FSR.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,VIVI Running Shoes For Women,Abros,876,0.63,4.1,84
https://www.flipkart.com/nike-winflo-10-running-shoes-women/p/itm8cf9a82b3525d?pid=SHOHFHVTJRGHHPZX&lid=LSTSHOHFHVTJRGHHPZX2CADW4&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_149&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOHFHVTJRGHHPZX.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,Winflo 10 Running Shoes For Women,NIKE,6086,0.3,4.2,201
https://www.flipkart.com/puma-night-runner-v3-running-shoes-women/p/itmcbcfe907b36ea?pid=SHOHFZKWTYQKE3SM&lid=LSTSHOHFZKWTYQKE3SMXBONIM&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_154&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOHFZKWTYQKE3SM.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,Night Runner V3 Running Shoes For Women,PUMA,1909,0.61,4.3,134
https://www.flipkart.com/skechers-go-walk-6-vibrant-smile-walking-shoes-women/p/itm56a75c6cb26eb?pid=SHOGWCKNCDHYEU4B&lid=LSTSHOGWCKNCDHYEU4BXOYKNU&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_155&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOGWCKNCDHYEU4B.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,GO WALK 6 - VIBRANT SMILE Walking Shoes For Women,Skechers,5199,0.35,4.4,79
https://www.flipkart.com/campus-alexa-running-shoes-women/p/itm6182e2e52ec10?pid=SHOFHBUYHA54HNF2&lid=LSTSHOFHBUYHA54HNF2S8ZLLK&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_156&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOFHBUYHA54HNF2.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,ALEXA Running Shoes For Women,CAMPUS,1142,0.32,4.3,16198
https://www.flipkart.com/campus-claire-women-s-sports-shoes-memory-foam-insole-cushioned-comfort-lace-up-running-women/p/itm371f372ffbb69?pid=SHOFW6Z7UYNB45GN&lid=LSTSHOFW6Z7UYNB45GNQTGFOD&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_4_160&otracker=search&otracker1=search&fm=organic&iid=2784825b-6731-4ce6-a478-6415fe38616f.SHOFW6Z7UYNB45GN.SEARCH&ppt=None&ppn=None&ssid=1hc1j10o3k0000001763207672881&qH=32e27b1148959538,CLAIRE Women's Sports Shoes | Memory Foam Insole for Cushioned Comfort | Lace-Up Running Shoes For Women,CAMPUS,913,0.34,4.3,45905
https://www.flipkart.com/campus-fable-running-shoes-women/p/itm9bab5beb5d010?pid=SHOH9CABGR36VSA6&lid=LSTSHOH9CABGR36VSA6PMYZ2A&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_164&otracker=search&otracker1=search&fm=organic&iid=14b85275-9ee9-4da0-a5e8-45f218350110.SHOH9CABGR36VSA6.SEARCH&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,FABLE Running Shoes For Women,CAMPUS,1270,0.63,4.5,269
https://www.flipkart.com/asian-superfly-02-pink-sports-training-gym-walking-trendy-stylish-running-shoes-women/p/itm27b223bd5b7f8?pid=SHOGHCHFHN4ZGQVX&lid=LSTSHOGHCHFHN4ZGQVX3F1P8Z&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_165&otracker=search&otracker1=search&fm=organic&iid=14b85275-9ee9-4da0-a5e8-45f218350110.SHOGHCHFHN4ZGQVX.SEARCH&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,"Superfly-02 Pink ,Sports,Training,Gym,Walking,Trendy Stylish Running Shoes For Women",asian,915,0.54,4.1,88
https://www.flipkart.com/skechers-go-walk-6-sea-coast-walking-shoes-women/p/itm9fd429c996cd3?pid=SHOHCYD6XYKE3GTV&lid=LSTSHOHCYD6XYKE3GTV964WSU&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_166&otracker=search&otracker1=search&fm=organic&iid=14b85275-9ee9-4da0-a5e8-45f218350110.SHOHCYD6XYKE3GTV.SEARCH&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,GO WALK 6 - SEA COAST Walking Shoes For Women,Skechers,3609,0.48,4.3,69
https://www.flipkart.com/puma-bridge-comfort-wn-s-running-shoes-women/p/itma7e551a2e4079?pid=SHOGH3GNFFTVZRH9&lid=LSTSHOGH3GNFFTVZRH9SPVRQH&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_169&otracker=search&otracker1=search&fm=organic&iid=14b85275-9ee9-4da0-a5e8-45f218350110.SHOGH3GNFFTVZRH9.SEARCH&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,Bridge Comfort Wn's Running Shoes For Women,PUMA,1169,0.53,4.3,4490
https://www.flipkart.com/nike-running-shoes-women/p/itm8d34366a1789e?pid=SHOHB93BFKW7G8VH&lid=LSTSHOHB93BFKW7G8VH03E1GC&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_170&otracker=search&otracker1=search&fm=organic&iid=14b85275-9ee9-4da0-a5e8-45f218350110.SHOHB93BFKW7G8VH.SEARCH&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,Running Shoes For Women,NIKE,4966,0.3,4.3,4
https://www.flipkart.com/skechers-go-walk-flex-walking-shoes-women/p/itm87cc079b738a7?pid=SHOHAWR6PQNHUJHF&lid=LSTSHOHAWR6PQNHUJHFFVZMP3&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_173&otracker=search&otracker1=search&fm=organic&iid=14b85275-9ee9-4da0-a5e8-45f218350110.SHOHAWR6PQNHUJHF.SEARCH&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,GO WALK FLEX Walking Shoes For Women,Skechers,3849,0.3,4.2,133
https://www.flipkart.com/campus-camp-shimmer-running-shoes-women/p/itmaa9ac3f5f2f3e?pid=SHOGGY4AJD648HUH&lid=LSTSHOGGY4AJD648HUHFLE0V6&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_174&otracker=search&otracker1=search&fm=organic&iid=14b85275-9ee9-4da0-a5e8-45f218350110.SHOGGY4AJD648HUH.SEARCH&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,CAMP SHIMMER Running Shoes For Women,CAMPUS,1270,0.47,4.4,1736
https://www.flipkart.com/red-tape-athleisure-shoes-women-cultured-round-toe-shape-cushioning-technology-walking/p/itmd65f5f3f30126?pid=SHOH46FRM7RARYGH&lid=LSTSHOH46FRM7RARYGHD5FXV3&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_175&otracker=search&otracker1=search&fm=organic&iid=14b85275-9ee9-4da0-a5e8-45f218350110.SHOH46FRM7RARYGH.SEARCH&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,Athleisure Shoes for Women | Cultured Round-Toe Shape & Cushioning Technology Walking Shoes For Women,RED TAPE,1480,0.81,4.3,376
https://www.flipkart.com/puma-evelyn-softride-walking-shoes-women/p/itm15a1650888841?pid=SHOGYWZHQVH4FFGB&lid=LSTSHOGYWZHQVH4FFGBSYC4SC&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_180&otracker=search&otracker1=search&fm=organic&iid=14b85275-9ee9-4da0-a5e8-45f218350110.SHOGYWZHQVH4FFGB.SEARCH&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,Evelyn Softride Walking Shoes For Women,PUMA,3149,0.3,4.3,100
https://www.flipkart.com/campus-hall-casual-shoes-memory-insole-cushioning-comfortable-mesh-upper-lace-up-sneakers-women/p/itm9ab0b8919bcb2?pid=SHOGXY2QYRCKDS6M&lid=LSTSHOGXY2QYRCKDS6MGQX4QC&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_184&otracker=search&otracker1=search&fm=organic&iid=14b85275-9ee9-4da0-a5e8-45f218350110.SHOGXY2QYRCKDS6M.SEARCH&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,HALL Casual Shoes | Memory Insole Cushioning | Comfortable Mesh Upper | Lace-Up Sneakers For Women,CAMPUS,1027,0.31,4.4,2092
https://www.flipkart.com/asian-elasto-02-sports-shoes-women-running-girls-stylish-latest-design-new-fashion-casual-sneakers-ladies-lace-up-lightweight-grey-jogging-walking-gym-party/p/itmcb0e95d33bfb1?pid=SHOFJKQRPXSXYESZ&lid=LSTSHOFJKQRPXSXYESZCIK0HL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_186&otracker=search&otracker1=search&fm=organic&iid=14b85275-9ee9-4da0-a5e8-45f218350110.SHOFJKQRPXSXYESZ.SEARCH&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,"Elasto-02 sports shoes for women | Running shoes for girls stylish latest design new fashion |casual sneakers for ladies | Lace up Lightweight grey shoes for jogging, walking, gym & party Running Shoes For Women",asian,786,0.47,4.2,88980
https://www.flipkart.com/campus-melody-casual-training-walking-shoes-women-lightweight-comfortable/p/itm0fe23bbce1327?pid=SHOFWREZ369E6G3H&lid=LSTSHOFWREZ369E6G3HNKJQQW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_189&otracker=search&otracker1=search&fm=organic&iid=14b85275-9ee9-4da0-a5e8-45f218350110.SHOFWREZ369E6G3H.SEARCH&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,"MELODY | Casual, Training, Walking Shoes for Women | Lightweight Comfortable Walking Shoes For Women",CAMPUS,729,0.34,4.2,11420
https://www.flipkart.com/adidas-cloudfoam-move-sock-walking-shoes-women/p/itmf73d96c1a9023?pid=SHOH86ZMHG3M7FJA&lid=LSTSHOH86ZMHG3M7FJA21VHV0&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_190&otracker=search&otracker1=search&fm=organic&iid=14b85275-9ee9-4da0-a5e8-45f218350110.SHOH86ZMHG3M7FJA.SEARCH&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,CLOUDFOAM MOVE SOCK Walking Shoes For Women,ADIDAS,2649,0.55,4,178
https://www.flipkart.com/puma-darter-pro-fade-running-shoes-women/p/itm3a64c25121496?pid=SHOH9H24XDGXSAAA&lid=LSTSHOH9H24XDGXSAAAKGXUPF&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_193&otracker=search&otracker1=search&fm=organic&iid=14b85275-9ee9-4da0-a5e8-45f218350110.SHOH9H24XDGXSAAA.SEARCH&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,Darter Pro Fade Running Shoes For Women,PUMA,4899,0.3,4.2,66
https://www.flipkart.com/skechers-dynamight-2-0-walking-shoes-women/p/itm2e372374aa2ac?pid=SHOGGKUGRZ7EAP7S&lid=LSTSHOGGKUGRZ7EAP7STBWLQ7&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_194&otracker=search&otracker1=search&fm=organic&iid=14b85275-9ee9-4da0-a5e8-45f218350110.SHOGGKUGRZ7EAP7S.SEARCH&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,DYNAMIGHT 2.0 Walking Shoes For Women,Skechers,3299,0.45,4.3,258
https://www.flipkart.com/campus-fabia-women-s-casual-shoes-memory-tech-insole-springy-fit-slip-walking-women/p/itmd460c32cb8d7c?pid=SHOGCQWUDPHASVMJ&lid=LSTSHOGCQWUDPHASVMJSJOOQX&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_196&otracker=search&otracker1=search&fm=organic&iid=14b85275-9ee9-4da0-a5e8-45f218350110.SHOGCQWUDPHASVMJ.SEARCH&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,FABIA Women's Casual Shoes | Memory Tech Insole with Springy Fit Tech | Slip On Walking Shoes For Women,CAMPUS,799,0.11,4.1,5212
https://www.flipkart.com/campus-julius-running-shoes-women/p/itmdf7a1811f3402?pid=SHOGRUJMKFYVZTRV&lid=LSTSHOGRUJMKFYVZTRVT0JGGG&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_199&otracker=search&otracker1=search&fm=organic&iid=14b85275-9ee9-4da0-a5e8-45f218350110.SHOGRUJMKFYVZTRV.SEARCH&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,JULIUS Running Shoes For Women,CAMPUS,913,0.34,4.3,5907
https://www.flipkart.com/action-athleo-kia-602-comfortable-trendy-stylish-sports-lace-up-running-shoes-women/p/itm65f10003f5213?pid=SHOH93H3FZXSB5VS&lid=LSTSHOH93H3FZXSB5VSL5GGQ6&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_5_200&otracker=search&otracker1=search&fm=organic&iid=14b85275-9ee9-4da0-a5e8-45f218350110.SHOH93H3FZXSB5VS.SEARCH&ppt=None&ppn=None&ssid=3k5jgxnlts0000001763207674539&qH=32e27b1148959538,Athleo KIA 602 Comfortable Trendy Stylish Sports Lace Up Running Shoes Running Shoes For Women,action,1215,0.64,4,374
https://www.flipkart.com/sparx-sl-170-running-shoes-women/p/itm7a758cfa4b299?pid=SHOFYTTFGBWSSFZ6&lid=LSTSHOFYTTFGBWSSFZ6AHPJ8N&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_204&otracker=search&otracker1=search&fm=organic&iid=88ddbeee-7c0f-4843-b543-7d53bc6f9fc8.SHOFYTTFGBWSSFZ6.SEARCH&ppt=None&ppn=None&ssid=omsqepk9e80000001763207676721&qH=32e27b1148959538,SL 170 Running Shoes For Women,Sparx,769,0.3,4.3,23184
https://www.flipkart.com/red-tape-athleisure-shoes-women-cultured-round-toe-shape-cushioning-technology-walking/p/itm54b76df993d3c?pid=SHOH46FVVTAXBXAY&lid=LSTSHOH46FVVTAXBXAYLBZPBS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_206&otracker=search&otracker1=search&fm=organic&iid=88ddbeee-7c0f-4843-b543-7d53bc6f9fc8.SHOH46FVVTAXBXAY.SEARCH&ppt=None&ppn=None&ssid=omsqepk9e80000001763207676721&qH=32e27b1148959538,Athleisure Shoes for Women | Cultured Round-Toe Shape & Cushioning Technology Walking Shoes For Women,RED TAPE,1671,0.81,4.3,1931
https://www.flipkart.com/skechers-go-walk-flex-walking-shoes-women/p/itm2a88afb0eec43?pid=SHOHA57UZTY3UNYG&lid=LSTSHOHA57UZTY3UNYGN1QS5R&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_209&otracker=search&otracker1=search&fm=organic&iid=88ddbeee-7c0f-4843-b543-7d53bc6f9fc8.SHOHA57UZTY3UNYG.SEARCH&ppt=None&ppn=None&ssid=omsqepk9e80000001763207676721&qH=32e27b1148959538,GO WALK FLEX Walking Shoes For Women,Skechers,3089,0.48,4.5,140
https://www.flipkart.com/campus-camp-streak-running-shoes-women/p/itm61cac3891a1b1?pid=SHOGGY48PZ4MZQKM&lid=LSTSHOGGY48PZ4MZQKMDLLUEY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_210&otracker=search&otracker1=search&fm=organic&iid=88ddbeee-7c0f-4843-b543-7d53bc6f9fc8.SHOGGY48PZ4MZQKM.SEARCH&ppt=None&ppn=None&ssid=omsqepk9e80000001763207676721&qH=32e27b1148959538,CAMP STREAK Running Shoes For Women,CAMPUS,999,0.56,4.4,1774
https://www.flipkart.com/campus-raye-women-s-sports-shoes-pillofoam-comfort-cushioned-memory-insole-lace-up-running-women/p/itm1ef6d79f50865?pid=SHOHF5HYAVMJPRCY&lid=LSTSHOHF5HYAVMJPRCYHLLOAN&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_213&otracker=search&otracker1=search&fm=organic&iid=88ddbeee-7c0f-4843-b543-7d53bc6f9fc8.SHOHF5HYAVMJPRCY.SEARCH&ppt=None&ppn=None&ssid=omsqepk9e80000001763207676721&qH=32e27b1148959538,RAYE Women's Sports Shoes | PilloFoam Comfort & Cushioned Memory Insole |Lace-Up Running Shoes For Women,CAMPUS,856,0.57,4.4,7227
https://www.flipkart.com/doctor-health-super-soft-newly-launch-classic-ultra-memory-foam-comfortable-stylish-trendy-bellies-women/p/itmf03bdfa6636b1?pid=SHOH7N7ANKJ3SGKP&lid=LSTSHOH7N7ANKJ3SGKPHARANQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_215&otracker=search&otracker1=search&fm=organic&iid=88ddbeee-7c0f-4843-b543-7d53bc6f9fc8.SHOH7N7ANKJ3SGKP.SEARCH&ppt=None&ppn=None&ssid=omsqepk9e80000001763207676721&qH=32e27b1148959538,Newly Launch | Classic Ultra Soft | Memory Foam | Comfortable|Stylish|Trendy Bellies For Women,Doctor Health Super Soft,498,0.8,4.2,1095
https://www.flipkart.com/reebok-walking-shoes-women/p/itm5947b0c71d261?pid=SHOHYZF423ABEW6P&lid=LSTSHOHYZF423ABEW6PAQQMBV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_216&otracker=search&otracker1=search&fm=organic&iid=88ddbeee-7c0f-4843-b543-7d53bc6f9fc8.SHOHYZF423ABEW6P.SEARCH&ppt=None&ppn=None&ssid=omsqepk9e80000001763207676721&qH=32e27b1148959538,Walking Shoes For Women,REEBOK,1775,0.46,4.1,165
https://www.flipkart.com/campus-jessica-running-shoes-women/p/itm6c657bc8a6267?pid=SHOGARZCE8FWE8A2&lid=LSTSHOGARZCE8FWE8A29XTGSZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_220&otracker=search&otracker1=search&fm=organic&iid=88ddbeee-7c0f-4843-b543-7d53bc6f9fc8.SHOGARZCE8FWE8A2.SEARCH&ppt=None&ppn=None&ssid=omsqepk9e80000001763207676721&qH=32e27b1148959538,JESSICA Running Shoes For Women,CAMPUS,799,0.28,4.2,10234
https://www.flipkart.com/nike-revolution-8-running-shoes-women/p/itm0962dcdd1bf49?pid=SHOHD2VWNQJUK6HA&lid=LSTSHOHD2VWNQJUK6HA91RKR5&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_223&otracker=search&otracker1=search&fm=organic&iid=88ddbeee-7c0f-4843-b543-7d53bc6f9fc8.SHOHD2VWNQJUK6HA.SEARCH&ppt=None&ppn=None&ssid=omsqepk9e80000001763207676721&qH=32e27b1148959538,Revolution 8 Running Shoes For Women,NIKE,4295,,4.6,41
https://www.flipkart.com/asian-superfly-03-black-sports-gym-training-casual-stylish-running-shoes-women/p/itmb58573a0c29e5?pid=SHOGHSZVXS68XSWA&lid=LSTSHOGHSZVXS68XSWA3HOVDL&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_224&otracker=search&otracker1=search&fm=organic&iid=88ddbeee-7c0f-4843-b543-7d53bc6f9fc8.SHOGHSZVXS68XSWA.SEARCH&ppt=None&ppn=None&ssid=omsqepk9e80000001763207676721&qH=32e27b1148959538,"Superfly-03 Black Sports,Gym,Training,Casual,Stylish Running Shoes For Women",asian,816,0.59,4.1,3473
https://www.flipkart.com/skechers-go-walk-travel-fun-journey-walking-shoes-women/p/itm16343294f2cde?pid=SHOH32QGSYYHBE3D&lid=LSTSHOH32QGSYYHBE3DWT3I6Y&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_225&otracker=search&otracker1=search&fm=organic&iid=88ddbeee-7c0f-4843-b543-7d53bc6f9fc8.SHOH32QGSYYHBE3D.SEARCH&ppt=None&ppn=None&ssid=omsqepk9e80000001763207676721&qH=32e27b1148959538,GO WALK TRAVEL - FUN JOURNEY Walking Shoes For Women,Skechers,4219,0.35,4.2,58
https://www.flipkart.com/campus-hall-casual-shoes-memory-insole-cushioning-comfortable-mesh-upper-lace-up-sneakers-women/p/itm90a54bd017957?pid=SHOGY64XAMAHVTGG&lid=LSTSHOGY64XAMAHVTGGP424TQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_229&otracker=search&otracker1=search&fm=organic&iid=88ddbeee-7c0f-4843-b543-7d53bc6f9fc8.SHOGY64XAMAHVTGG.SEARCH&ppt=None&ppn=None&ssid=omsqepk9e80000001763207676721&qH=32e27b1148959538,HALL Casual Shoes | Memory Insole Cushioning | Comfortable Mesh Upper | Lace-Up Sneakers For Women,CAMPUS,1085,0.27,4.4,2092
https://www.flipkart.com/campus-zoe-plus-women-s-casual-shoes-memory-foam-insole-pillo-slip-walking-women/p/itm9f8da9a2d2a4c?pid=SHOFZMTAHVBUSWZV&lid=LSTSHOFZMTAHVBUSWZVG6SVFZ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_230&otracker=search&otracker1=search&fm=organic&iid=88ddbeee-7c0f-4843-b543-7d53bc6f9fc8.SHOFZMTAHVBUSWZV.SEARCH&ppt=None&ppn=None&ssid=omsqepk9e80000001763207676721&qH=32e27b1148959538,ZOE PLUS Women's Casual Shoes | Memory Foam Insole with Pillo Foam | Slip On Walking Shoes For Women,CAMPUS,685,0.14,4,19107
https://www.flipkart.com/red-tape-athleisure-shoes-women-cultured-round-toe-shape-cushioning-technology-walking/p/itm826747b2a727e?pid=SHOH3ZPPTD5ZACPW&lid=LSTSHOH3ZPPTD5ZACPW9SBWOM&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_234&otracker=search&otracker1=search&fm=organic&iid=88ddbeee-7c0f-4843-b543-7d53bc6f9fc8.SHOH3ZPPTD5ZACPW.SEARCH&ppt=None&ppn=None&ssid=omsqepk9e80000001763207676721&qH=32e27b1148959538,Athleisure Shoes for Women |Cultured Round-Toe Shape & Cushioning Technology Walking Shoes For Women,RED TAPE,1757,0.81,3.9,914
https://www.flipkart.com/skechers-summits-sneakers-women/p/itm3d1c535415103?pid=SHOGQTKZZJPGVCJY&lid=LSTSHOGQTKZZJPGVCJYOOOVAV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_6_235&otracker=search&otracker1=search&fm=organic&iid=88ddbeee-7c0f-4843-b543-7d53bc6f9fc8.SHOGQTKZZJPGVCJY.SEARCH&ppt=None&ppn=None&ssid=omsqepk9e80000001763207676721&qH=32e27b1148959538,SUMMITS Sneakers For Women,Skechers,2475,0.42,4.4,238
